kepoi_name,koi_prad,koi_teq,ra,dec
K07233.01,82.40,600.0,285.472780,46.698730
K07359.01,2.26,1172.0,291.902160,47.962070
K07360.01,7.76,1680.0,293.669280,47.906689
K07361.01,1.16,1208.0,297.207520,47.972099
K07362.01,2.64,2246.0,298.571560,47.963951
K07363.01,109.33,2582.0,299.056730,47.909359
K07364.01,2.16,2033.0,299.075590,47.920780
K07365.01,44.96,633.0,282.601070,48.036690
K07366.01,8.93,2003.0,292.328640,48.021519
K07490.01,29.45,358.0,287.059270,50.214031
K07491.01,9.04,2440.0,291.044980,50.282261
K07492.01,141.70,2697.0,291.061400,50.255440
K07493.01,224.79,622.0,294.019170,50.216606
K07494.01,0.58,1366.0,295.949250,50.208920
K07495.01,87.40,1831.0,296.007420,50.232609
K07496.01,146.47,1068.0,296.464290,50.286152
K07497.01,114.20,647.0,289.394170,50.368069
K07498.01,63.57,481.0,293.480350,50.347488
K00126.02,0.73,2518.0,297.475860,41.114288
K01106.03,1.50,856.0,292.713100,38.358212
K01110.02,0.84,1184.0,287.444090,38.088428
K06312.01,47.62,1202.0,293.094940,38.361252
K06313.01,0.86,1420.0,293.105680,38.374340
K06314.01,16.50,586.0,293.900910,38.308689
K06315.01,0.70,782.0,294.341460,38.340519
K06316.01,49.46,470.0,294.439910,38.380840
K06317.01,82.22,1287.0,294.664670,38.333000
K06318.01,1.26,759.0,294.878880,38.397812
K06319.01,68.86,518.0,285.336580,38.450520
K06320.01,2.36,1045.0,285.640930,38.418732
K06447.01,66.58,3992.0,294.931980,39.812420
K06448.01,378.99,4440.0,294.936370,39.852482
K06449.01,1.58,517.0,295.526180,39.806839
K06450.01,0.78,2699.0,296.322020,39.856049
K06451.01,0.42,1172.0,297.117400,39.859112
K06452.01,1.26,618.0,297.322390,39.872990
K06453.01,67.11,579.0,297.982640,39.894081
K06454.01,1.34,667.0,290.311340,39.980690
K06455.01,1.83,254.0,290.762510,39.910648
K06568.01,0.65,532.0,289.159550,40.511810
K06569.01,61.66,1404.0,290.951320,40.547970
K06570.01,3.53,1256.0,296.562320,40.590939
K06571.01,0.86,1107.0,297.594850,40.512299
K06572.01,1.66,906.0,297.634520,40.526520
K06573.01,1.88,976.0,297.640590,40.531952
K06574.01,39.52,1994.0,298.211180,40.512501
K06575.01,0.90,1991.0,298.400090,40.585670
K06703.01,101.02,1829.0,283.045100,41.860062
K06704.01,64333.80,491.0,283.256590,41.803150
K06705.01,0.22,509.0,284.239900,41.819042
K06706.01,4.30,328.0,286.676970,41.826874
K06707.01,1.86,444.0,289.707030,41.843540
K06708.01,0.49,1316.0,290.185210,41.867222
K06709.01,0.68,1801.0,291.600770,41.830639
K06710.01,48.15,2083.0,291.992980,41.884125
K06836.01,96.65,2056.0,297.137760,42.680000
K06837.01,114.45,1004.0,283.012120,42.721272
K06838.01,78.60,2137.0,283.169010,42.792114
K06839.01,0.54,753.0,286.618960,42.778561
K06840.01,1.27,1900.0,291.283110,42.741859
K06841.01,0.64,2755.0,291.657590,42.729649
K06842.01,67.17,712.0,291.708280,42.797001
K06843.01,0.75,2204.0,291.743350,42.769482
K07888.01,0.60,1137.0,289.203310,44.505138
K06968.01,52.93,701.0,296.438540,43.965961
K06969.01,32.19,1850.0,296.555940,43.967758
K06970.01,1.87,585.0,297.468570,43.982010
K06971.01,2.01,288.0,298.700010,43.976490
K06972.01,0.87,2297.0,299.276120,43.936829
K06973.01,2.99,3550.0,299.482060,43.916603
K06974.01,61.56,1132.0,300.773100,43.962132
K06975.01,142.04,753.0,300.833070,43.962311
K07103.01,112.28,2317.0,289.231570,45.164322
K07104.01,30.85,747.0,289.536680,45.105141
K07105.01,83.69,1627.0,289.745150,45.187160
K07106.01,1.08,1178.0,290.212550,45.134991
K07107.01,1.13,2498.0,293.821750,45.107750
K07108.01,149.52,1371.0,298.448550,45.104176
K07109.01,47.48,1251.0,285.662600,45.217720
K07110.01,52.00,1548.0,286.789520,45.271381
K07111.01,,,291.928960,45.231838
K07234.01,49.49,582.0,286.819270,46.664780
K07235.01,1.15,237.0,287.026150,46.686291
K07236.01,1.05,785.0,294.293640,46.629501
K07237.01,1.04,811.0,298.054900,46.633461
K07238.01,96.85,2725.0,298.592380,46.690529
K07239.01,1.85,930.0,298.735020,46.699791
K07240.01,,,299.074860,46.658920
K07241.01,62.69,1264.0,282.699770,46.717018
K07367.01,267.59,3771.0,293.846220,48.050251
K07368.01,,,293.947630,48.065254
K07369.01,57.56,1947.0,296.383480,48.044006
K07370.01,0.96,962.0,298.607850,48.016022
K07371.01,57.97,597.0,299.078280,48.021969
K07372.01,44.78,943.0,290.614780,48.186771
K07373.01,28.44,1713.0,290.688660,48.199200
K07374.01,256.20,2434.0,296.478550,48.146160
K07375.01,1.51,667.0,297.304380,48.195271
K07499.01,59.71,1728.0,293.680730,50.300259
K07500.01,68.65,2959.0,294.350160,50.351460
K07501.01,89.55,1246.0,295.212550,50.316910
K07502.01,56.59,1241.0,286.425690,50.417019
K07503.01,0.91,1177.0,286.427030,50.406300
K07504.01,0.81,1003.0,286.431370,50.401440
K07505.01,110.46,1190.0,291.946410,50.481960
K07506.01,1.41,830.0,293.495640,50.480640
K07507.01,47.02,1157.0,296.375370,50.486801
K01126.02,28.22,221.0,297.753110,41.675991
K01347.02,0.90,2274.0,293.020360,42.508835
K01427.02,0.84,579.0,287.857730,48.774109
K01574.04,1.79,1113.0,297.916870,46.965130
K01602.02,1.55,1529.0,297.796910,39.921371
K01681.04,10.39,303.0,291.285000,40.730049
K01803.03,0.70,746.0,286.635530,39.488621
K01840.02,20.91,963.0,295.828700,43.425491
K06321.01,191.42,2701.0,287.176120,38.433498
K06322.01,1.98,1979.0,287.771480,38.498711
K06323.01,55.69,1436.0,289.698300,38.406609
K06324.01,5.65,2615.0,290.140840,38.493809
K06325.01,0.85,1135.0,290.166320,38.476440
K06326.01,121.59,855.0,290.739440,38.414139
K06327.01,45.20,734.0,291.386230,38.491470
K06328.01,1.90,3049.0,291.866550,38.409081
K06456.01,78.30,1316.0,292.837590,39.933830
K06457.01,110.91,2649.0,293.121610,39.975552
K06458.01,42.15,1159.0,293.279690,39.915760
K06459.01,62.08,527.0,295.076630,39.958279
K06460.01,157.82,2657.0,295.834010,39.952259
K06461.01,0.92,1866.0,295.862850,39.967110
K06462.01,0.70,1743.0,295.865600,39.964100
K06463.01,20.96,5714.0,298.161290,39.900970
K06464.01,21.57,746.0,298.215090,39.955101
K06576.01,81.10,994.0,299.186770,40.501701
K06577.01,0.51,1854.0,299.998200,40.550259
K06578.01,138.54,2715.0,290.517400,40.696812
K06579.01,1.17,1280.0,294.287780,40.692741
K06580.01,53.00,674.0,295.296910,40.661560
K06581.01,37.93,693.0,295.755550,40.618660
K06582.01,1.07,1422.0,296.471800,40.681622
K06583.01,1.30,685.0,297.547060,40.615742
K06711.01,1.66,1205.0,293.268740,41.850719
K06712.01,46.92,1053.0,293.721830,41.873131
K06713.01,3.13,1399.0,293.878630,41.856449
K06714.01,68.52,631.0,293.948940,41.855461
K06715.01,46.27,2097.0,294.883510,41.800461
K06716.01,39.98,1553.0,297.670960,41.875980
K06717.01,43.50,1293.0,298.257480,41.850639
K06718.01,89.71,1096.0,298.690000,41.880852
K07885.01,42.47,1126.0,291.173800,44.449799
K06844.01,0.66,2040.0,291.768280,42.757221
K06845.01,99.05,1737.0,292.688810,42.748001
K06846.01,0.74,1479.0,292.693760,42.760899
K06847.01,0.55,1344.0,292.959260,42.799252
K06848.01,49.53,1288.0,295.375150,42.753780
K06849.01,1.88,840.0,296.395480,42.780140
K06850.01,,,291.453130,42.851227
K06851.01,1.49,1921.0,291.528690,42.866970
K06852.01,23.19,2313.0,291.533110,42.838470
K06976.01,91.26,971.0,281.089480,44.057941
K06977.01,30.54,1490.0,282.752410,44.048721
K06978.01,0.84,1389.0,282.841030,44.049728
K06979.01,61.04,755.0,287.905550,44.010860
K06980.01,1.08,1072.0,287.941650,44.008018
K06981.01,1.63,234.0,289.187870,44.006969
K06982.01,0.41,1473.0,290.590760,44.002579
K06983.01,0.85,888.0,292.463780,44.090111
K07112.01,1.14,1566.0,291.930630,45.220020
K07113.01,67.43,1502.0,291.990970,45.234138
K07114.01,0.99,1663.0,292.014470,45.205681
K07115.01,15.68,2946.0,293.548400,45.201000
K07116.01,0.62,1364.0,293.965450,45.273571
K07117.01,1.01,927.0,294.007870,45.232689
K07117.02,1.45,661.0,294.007870,45.232689
K07118.01,31.30,440.0,297.894440,45.211189
K07242.01,50.28,1542.0,287.125610,46.733479
K07243.01,0.63,1326.0,295.141570,46.793919
K07244.01,0.96,2395.0,295.154750,46.736641
K07245.01,28.37,5080.0,295.225800,46.760090
K07246.01,16.03,4529.0,295.232480,46.770370
K07247.01,0.67,1369.0,295.285190,46.770592
K07248.01,0.84,1727.0,295.287350,46.754490
K07249.01,28.97,1040.0,297.523590,46.703129
K07376.01,1.18,1623.0,298.173370,48.173611
K07377.01,29.61,1646.0,298.291930,48.194691
K07378.01,3.29,577.0,282.370420,48.259289
K07379.01,1.42,3181.0,285.251920,48.286209
K07380.01,1.21,670.0,285.355830,48.221489
K07381.01,58.48,659.0,285.978270,48.225491
K07382.01,24.35,535.0,290.130740,48.289848
K07383.01,1.20,432.0,294.200960,48.250061
K07508.01,32.62,1039.0,296.443510,50.420441
K07509.01,2.50,993.0,286.687560,50.531506
K07510.01,1.04,942.0,294.739620,50.566841
K07511.01,406.97,1925.0,296.105010,50.518471
K07512.01,47.96,864.0,288.487400,50.675461
K07513.01,1.17,945.0,289.143550,50.611198
K07514.01,18.93,1980.0,290.659520,50.711342
K07515.01,83.50,1551.0,294.387420,50.717098
K07516.01,43.15,519.0,296.271150,50.886292
K01957.02,1.80,2340.0,297.792240,46.935829
K02050.02,0.74,1034.0,297.635190,41.641869
K02103.02,0.82,1168.0,295.502690,43.232792
K02199.02,1.18,1047.0,287.535030,49.801659
K02232.02,1.73,755.0,291.813020,38.088181
K02321.02,1.43,582.0,296.707240,41.203651
K02421.02,0.48,747.0,298.419310,45.071442
K02439.02,1.32,1046.0,293.127380,42.320099
K02449.02,1.46,1840.0,291.550510,50.825611
K06329.01,2.06,1074.0,292.529390,38.489079
K06330.01,84.49,2051.0,294.071870,38.426922
K06331.01,1.36,914.0,294.872560,38.434460
K06332.01,22.11,1016.0,286.452580,38.538342
K06333.01,0.99,1673.0,289.790560,38.529060
K06334.01,446.29,2946.0,290.471250,38.528561
K06335.01,0.89,2046.0,290.817230,38.539120
K06336.01,0.83,2072.0,292.640170,38.513569
K06464.02,1.94,331.0,298.215090,39.955101
K06465.01,1.01,1079.0,298.382260,39.913521
K06466.01,2.12,2858.0,298.474950,39.923210
K06467.01,51.97,1347.0,283.611570,40.056240
K06468.01,45.91,1223.0,286.657680,40.027260
K06469.01,74.50,660.0,288.320500,40.000523
K06470.01,1.88,764.0,289.080630,40.026791
K06471.01,0.85,493.0,289.088750,40.018162
K06584.01,1.14,823.0,297.575990,40.613640
K06585.01,4.72,599.0,297.621770,40.604099
K06586.01,8.43,1551.0,297.643340,40.622520
K06587.01,2.17,755.0,297.662380,40.687740
K06588.01,40.11,1486.0,298.573820,40.676601
K06589.01,55.26,1642.0,299.380460,40.694759
K06590.01,0.47,1961.0,284.322940,40.715210
K06591.01,0.19,680.0,284.330020,40.736401
K06719.01,1.02,1447.0,299.166080,41.863049
K06720.01,0.79,1552.0,299.166170,41.861912
K06721.01,1.08,815.0,291.422360,41.978939
K06722.01,69.18,1507.0,291.528110,41.915958
K06723.01,0.78,1584.0,291.798650,41.963551
K06724.01,63.46,682.0,291.928920,41.956371
K06725.01,34.98,1144.0,292.083830,41.915031
K06726.01,37.50,1919.0,294.587890,41.914261
K06727.01,7.22,3189.0,294.677250,41.904640
K06853.01,0.93,1381.0,291.567440,42.856178
K06854.01,0.64,1350.0,291.583470,42.830051
K06855.01,,,291.586820,42.890133
K06856.01,0.77,1649.0,291.647250,42.861191
K06857.01,0.79,1984.0,291.683140,42.884411
K06858.01,0.65,1799.0,291.777130,42.845871
K06859.01,1.29,3111.0,292.918790,42.850082
K06860.01,0.43,1537.0,280.776860,42.924541
K06984.01,0.47,1754.0,296.062840,44.018822
K06985.01,0.81,834.0,296.569370,44.017220
K06986.01,44.56,448.0,297.370300,44.098770
K06987.01,10.04,2206.0,299.714080,44.037189
K06988.01,74.23,1790.0,299.829680,44.040359
K06989.01,60.74,2359.0,300.568300,44.029549
K06990.01,105.82,1967.0,300.635770,44.053398
K06991.01,30.92,684.0,281.010500,44.153770
K07119.01,1.22,3024.0,298.877380,45.203979
K07120.01,42.58,548.0,282.761630,45.398521
K07121.01,42.05,1236.0,285.031310,45.380451
K07122.01,103.41,2619.0,286.008450,45.356030
K07123.01,0.68,1707.0,286.021300,45.343681
K07124.01,34.88,489.0,292.878480,45.344372
K07125.01,0.93,953.0,293.201480,45.354691
K07126.01,59.24,1281.0,294.472930,45.389721
K07250.01,,,297.612730,46.738949
K07251.01,161858.00,639.0,297.622960,46.753860
K07252.01,1.17,929.0,298.548520,46.756641
K07253.01,200.24,2689.0,299.586550,46.765541
K07254.01,28.69,1033.0,299.681790,46.735352
K07255.01,,,280.991760,46.889370
K07256.01,20.51,547.0,282.542080,46.856628
K07257.01,88.52,1739.0,284.067320,46.809582
K07384.01,0.85,1938.0,294.214420,48.258179
K07385.01,90.93,656.0,285.976230,48.320782
K07386.01,25.44,398.0,292.210050,48.315643
K07387.01,31.39,968.0,293.345250,48.382301
K07388.01,0.48,1603.0,293.825870,48.344360
K07389.01,11.03,1330.0,296.849670,48.323318
K07390.01,45.90,594.0,298.343810,48.335892
K07391.01,50.18,1411.0,298.741580,48.326962
K07392.01,74.40,1114.0,286.610660,48.479729
K07517.01,28.97,810.0,287.573610,50.998730
K07518.01,188.89,2565.0,296.490690,50.905861
K07519.01,56.62,655.0,288.403780,51.073761
K07520.01,3.45,2209.0,289.821990,51.063492
K07521.01,46.42,503.0,291.110570,51.058929
K07522.01,17.21,549.0,288.510620,51.162472
K07523.01,1.12,2913.0,289.524900,51.172005
K07524.01,151.56,2927.0,289.570250,51.125702
K07898.01,114.40,2737.0,294.109410,44.691078
K02523.02,1.80,1323.0,299.169530,43.441090
K02564.02,2.98,1178.0,293.573940,45.384541
K02623.02,0.68,1318.0,290.025910,48.335949
K02636.02,0.63,1050.0,289.686710,41.588928
K00283.03,0.73,856.0,288.530820,40.942299
K02756.02,0.92,1053.0,296.232820,42.472790
K02896.02,1.57,314.0,291.740170,38.014912
K02918.02,,,281.559360,42.520489
K06337.01,46.75,1724.0,295.140290,38.597542
K06338.01,89.62,1558.0,290.859250,38.633808
K06339.01,31.35,938.0,291.057620,38.645340
K06340.01,,,291.442810,38.623581
K06341.01,,,291.700470,38.695129
K06342.01,0.83,1115.0,292.100710,38.614990
K06343.01,1.96,225.0,292.475490,38.691311
K06344.01,22.17,1482.0,294.472530,38.675510
K06472.01,10.23,5480.0,289.769200,40.021091
K06473.01,146.33,1082.0,293.829710,40.031189
K06474.01,96.62,1068.0,294.240170,40.007450
K06475.01,1.54,723.0,295.791380,40.012360
K06476.01,35.68,942.0,295.983520,40.061661
K06477.01,82.42,1378.0,297.382540,40.024170
K06478.01,41.38,1032.0,297.615140,40.060810
K06479.01,38.21,779.0,297.850070,40.068722
K07880.01,1.81,258.0,294.952580,44.207909
K06592.01,0.50,1901.0,290.467800,40.754238
K06593.01,0.91,2121.0,290.490570,40.722191
K06594.01,61.88,1266.0,290.922670,40.777359
K06595.01,0.94,2657.0,292.113620,40.792179
K06596.01,106.84,2710.0,292.183440,40.707241
K06597.01,49.22,425.0,292.347870,40.733101
K06598.01,,,296.823270,40.757229
K06599.01,74.87,604.0,296.987120,40.775360
K06600.01,0.69,1356.0,299.114650,40.748619
K06728.01,75.54,1715.0,297.543270,41.951748
K06729.01,45.20,1409.0,297.813810,41.963051
K06730.01,52.80,970.0,298.542510,41.953201
K06731.01,1.14,1199.0,299.075070,41.942230
K06732.01,0.96,2601.0,283.725070,42.027374
K06733.01,2.48,3112.0,283.773160,42.070862
K06734.01,2.12,214.0,286.609380,42.063229
K06735.01,55.30,937.0,287.046480,42.000519
K06736.01,64.66,1080.0,287.672760,42.059158
K06861.01,34.62,788.0,281.496890,42.906078
K06862.01,0.83,738.0,285.502930,42.911789
K06863.01,0.95,365.0,287.526400,42.912899
K06864.01,0.40,1984.0,291.708130,42.969410
K06865.01,0.91,2293.0,291.741910,42.958309
K06866.01,67.24,1701.0,292.621490,42.921970
K06867.01,0.62,2557.0,292.799620,42.990330
K06868.01,1.13,2450.0,292.808290,42.976021
K06992.01,0.74,1274.0,281.560420,44.184818
K06993.01,1.09,659.0,289.622920,44.104431
K06994.01,0.70,1253.0,289.771210,44.139969
K06995.01,50.48,1475.0,290.290500,44.134239
K06996.01,29.17,1298.0,291.266970,44.197269
K06997.01,52.42,1492.0,292.229340,44.160789
K06998.01,140.23,2783.0,294.223540,44.135658
K06999.01,95.83,2941.0,294.471310,44.123440
K07127.01,2.89,3535.0,299.622770,45.364079
K07128.01,1.00,1558.0,289.733060,45.437950
K07129.01,1.74,506.0,290.380250,45.445419
K07130.01,0.76,3176.0,293.571080,45.413639
K07131.01,21.11,1364.0,295.188930,45.406170
K07132.01,58.19,809.0,295.269650,45.476009
K07133.01,2.16,501.0,295.552920,45.473431
K07134.01,14.47,1466.0,295.976230,45.440338
K07258.01,0.79,1686.0,287.768950,46.831940
K07259.01,11.04,1475.0,288.490910,46.804989
K07260.01,50.23,813.0,288.619200,46.802971
K07261.01,71.90,2604.0,289.097440,46.811081
K07262.01,1.26,3274.0,292.852810,46.851360
K07263.01,,,294.622960,46.826469
K07264.01,1.83,988.0,295.042480,46.863991
K07265.01,27.38,588.0,296.468200,46.851780
K07893.01,2.11,438.0,285.197300,44.646610
K07393.01,3.10,1677.0,292.204800,48.417881
K07394.01,26.43,444.0,293.790770,48.401421
K07395.01,,,294.902920,48.477211
K07396.01,68.58,1083.0,296.825870,48.443378
K07397.01,89.22,2753.0,297.393490,48.410751
K07398.01,618.37,5205.0,298.527130,48.418591
K07399.01,64.42,618.0,298.805570,48.471989
K07400.01,1.09,931.0,286.400330,48.521961
K07525.01,43.95,2336.0,291.276920,51.135712
K07526.01,47.06,523.0,291.373500,51.153381
K07527.01,134.45,2548.0,295.329070,51.137798
K07528.01,,,295.338470,51.105068
K07529.01,30.32,1470.0,296.233920,51.141869
K07530.01,188.55,1446.0,296.349950,51.123440
K07531.01,1.03,1760.0,289.337590,51.209030
K07532.01,42.98,1171.0,296.380130,51.209721
K07533.01,35.68,1285.0,296.441930,51.224319
K03019.02,0.99,1523.0,298.401370,44.838181
K03051.02,1.13,1825.0,295.199680,46.832321
K03053.02,1.38,841.0,292.254640,37.971420
K03068.02,0.84,713.0,290.260280,38.354988
K03344.03,2.84,321.0,289.664890,50.020039
K03348.02,1.44,713.0,294.694060,45.866840
K03395.02,0.78,1067.0,286.540410,38.332600
K03425.03,1.85,1334.0,300.316190,45.495380
K06345.01,216.31,3617.0,294.940580,38.635689
K06346.01,0.65,1564.0,288.015530,38.709862
K06347.01,1.05,1059.0,291.062260,38.787151
K06348.01,88.56,932.0,293.925290,38.738979
K06349.01,49.38,2078.0,294.160280,38.767429
K06350.01,49.08,2978.0,294.258180,38.706928
K06351.01,43.47,1733.0,295.004640,38.775478
K06352.01,1.16,1039.0,295.733340,38.792011
K06480.01,0.94,1793.0,297.885280,40.097321
K06481.01,49.63,2194.0,297.930690,40.014961
K06482.01,1.53,215.0,298.165470,40.005249
K06483.01,112.24,901.0,298.214420,40.073200
K06484.01,1.34,619.0,286.547420,40.150539
K06485.01,,,288.358280,40.174660
K06486.01,68.69,2174.0,293.530880,40.150490
K06487.01,12.44,1759.0,293.991240,40.189640
K07881.01,19.94,3637.0,282.184660,44.359459
K06601.01,1.62,748.0,283.133730,40.852421
K06602.01,41.58,1714.0,283.777440,40.842037
K06603.01,93.10,1628.0,288.920680,40.881302
K06604.01,200346.00,774.0,290.728640,40.866501
K06605.01,2.39,767.0,291.040010,40.849930
K06606.01,205.64,4281.0,292.219270,40.893330
K06607.01,1.13,2667.0,292.220490,40.885670
K06608.01,68.05,929.0,292.513210,40.827560
K06609.01,164.02,1294.0,295.438290,40.843578
K06737.01,67.76,850.0,288.293060,42.057369
K06738.01,48.86,1431.0,288.533110,42.047619
K06739.01,1.11,519.0,291.094850,42.002918
K06740.01,299.87,4319.0,291.872440,42.030499
K06741.01,18.65,5119.0,291.993160,42.049259
K06742.01,77.10,745.0,292.276120,42.037739
K06743.01,97.12,1019.0,293.025630,42.001381
K06744.01,,,293.087490,42.024651
K06869.01,128.15,2703.0,293.415410,42.917259
K06870.01,61.52,1352.0,293.841400,42.948139
K06871.01,0.70,1559.0,295.825410,42.941639
K06872.01,0.88,645.0,296.915130,42.905079
K06873.01,1.12,1665.0,296.935940,42.954231
K06874.01,0.90,1331.0,297.717800,42.989311
K06875.01,125.25,2546.0,297.741090,42.996090
K06876.01,,,283.188170,43.015640
K07000.01,40.79,1861.0,295.225250,44.112679
K07001.01,0.74,1320.0,295.543880,44.125370
K07002.01,1.30,1039.0,296.695740,44.150761
K07003.01,1.35,1654.0,298.886690,44.115860
K07004.01,157.33,3145.0,300.332460,44.144138
K07005.01,9.20,1378.0,301.217250,44.133430
K07006.01,0.83,2607.0,301.362610,44.173409
K07007.01,0.77,1240.0,284.772670,44.249371
K07135.01,213.31,1194.0,300.890320,45.403431
K07136.01,2.27,217.0,290.308010,45.598412
K07137.01,0.62,627.0,292.785830,45.585789
K07138.01,231.93,2816.0,293.693330,45.517021
K07139.01,107.13,2860.0,295.288450,45.518337
K07140.01,1.53,1792.0,295.694760,45.529202
K07141.01,51.50,673.0,297.966130,45.545792
K07142.01,40.58,1236.0,299.928220,45.595081
K07266.01,0.81,1963.0,296.691960,46.869171
K07267.01,56.23,1136.0,297.326810,46.845211
K07268.01,124.05,1492.0,298.994420,46.812408
